turno_ordinal,turn_id,classe_turno,modulo,elegibilidade,consulta_esperada,consulta_observada,efeito_esperado,efeito_observado,estado_ativacao,chamadas_detectadas,confianca_observacao,input_tokens_expostos_nao_aditivos,tokens_totais_expostos_nao_aditivos,tokens_totais_atribuidos_fracionados,tokens_uncached_atribuidos_fracionados_aprox,latencia_exposta_segundos_nao_aditiva,latencia_atribuida_fracionada_ms,par_preparar_concluir_exato
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,363491,366069,91517,6232,117.96,29490,sim
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,363491,366069,91517,6233,117.96,29490,sim
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,1314515,1325360,189337,5498,294.94,42134,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,active_sidequest_reassessment,indeterminada,,sim,,,observada,2,media,1314515,1325360,189338,5498,294.94,42135,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,transactional_sidequest_progress,indeterminada,,sim,,,observada,4,media,1314515,1325360,189337,5497,294.94,42134,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,sidequest_progression,indeterminada,,sim,,,observada,1,media,1314515,1325360,189337,5497,294.94,42134,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,quest_rewards,indeterminada,,sim,,,observada,1,media,1314515,1325360,189337,5498,294.94,42134,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,canon_bridge,indeterminada,,sim,,,observada,1,media,1314515,1325360,189337,5498,294.94,42135,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,1314515,1325360,189337,5497,294.94,42134,nao
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
33,01a098d9-9ba2-74f2-8a22-f222974ecac2,mecanica,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,368242,370525,92631,2109,60.69,15173,sim
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,368242,370525,92632,2109,60.69,15173,sim
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,368242,370525,92631,2108,60.69,15172,sim
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,368242,370525,92631,2108,60.69,15172,sim
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
34,01a098df-d727-7512-8e31-ff0edc58bcb3,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,407347,410450,102613,2253,81.831,20458,sim
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,407347,410450,102613,2253,81.831,20458,sim
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,407347,410450,102612,2252,81.831,20457,sim
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,npc_social_initiative,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,407347,410450,102612,2253,81.831,20458,sim
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
35,01a098e2-b2cc-7830-8a8c-5444cbd40891,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
